advClientId,clientid_cr,pubClientId,clickIp,clmbUserId,imprId,siteId,goalid_cr,cityId_cr,stateDimId,countryDimId_cr,browserId_cr,adSltDimId,crtd,itmClmbLId,ispDimId,devTypeDimId,osVerDimId,conversion_fraud
75694,75694,82030,0,dd42bd3c-e70a-4820-9395-92acb528c071-1sjio,7cdd0fde-be0b-483f-aa2e-dbf5818e58a8-10onw,3130,6384,0,136127,144,129639,348323,1.62E+12,5488088,199452,202038,196460,FALSE
75694,75694,2310,0,133b0a42-809b-44a5-bd38-95218236615d-10oic,7d3ca1b5-a251-4643-9db6-e7b8be4af9e7-62ys,16,6384,10314,136127,144,129639,33,73,61,28,52,73,FALSE
75694,75694,15240,0,1e36b30a-4d23-43cc-bf8e-9047b1c1e8b2-10wgg,7d710db3-cc27-42dc-8def-989e0881686a-10nns,178,6384,0,286194,144,129639,129239,1.62E+12,5488773,199452,202038,196460,FALSE
8895,8895,76969,144,c7d149e5-c32e-4d4f-ae68-b18575716086,7d881b3f-a5c0-4928-84f9-6ce2a4196a43-1sjts,2923,405,10250,1803,144,129433,334759,1.62E+12,5612311,280429,196041,359919,FALSE
85572,85572,15240,103.207.2.238,1a01acaf-00e9-4ec8-9c56-c4c77be90dfd-1sj7k,7e0920c0-89af-4aa0-8213-2503bbac5a65-1sjac,178,10346,10300,1815,144,129639,129784,1.62E+12,5599296,282315,196047,199452,FALSE
75694,75694,2308,0,2f25e5d1-aabb-4316-92a8-8bb062bc09dc-1sjwk,7e3ee6c2-8178-4c02-be60-a1c32d397871-1sjr0,4,6384,10255,136127,144,129639,33,49,33,33,49,41,FALSE
75694,75694,2320,0,e3fe8e8b-b4f3-4c29-aade-ee7a05b59547-10nns,7e41f85b-c0f4-4052-bec7-bbac6136a483-1sjd4,34,6384,435,151879,144,129639,321553,1.62E+12,5488088,199452,202038,196460,TRUE
75694,75694,2501,0,7dc07fad-82ea-44da-b9d4-9466fbd9f691-1sjts,7e4c24c8-aa39-4e77-a43e-d46812d413a0-h0k8,26,6384,435,273302,144,129639,339647,1.62E+12,5488088,199452,202038,196460,FALSE
75694,75694,2658,0,2c408735-3b36-4a84-b586-830e375cf60a-10o78,7e903978-4025-47b3-962a-6380905984e8-h0k8,3,6384,438,265493,144,129639,33,73,41,28,52,73,FALSE
75694,75694,15240,0,c9f6ab23-abdb-408a-acf6-cf61b34f294c-10wm0,7eb060c7-c842-4e08-a51c-7fcf20903a82-10ol4,178,6384,440,136127,144,129639,129239,1.62E+12,5488773,199625,202038,196460,FALSE
75694,75694,85030,0,98d33fc5-e34a-443a-9d1d-930a2c024c18-1sk7o,7eb868a5-f588-4354-b96d-ee11e8d44b96-10o78,3290,6384,10269,133765,144,129639,356952,1.62E+12,5488773,199414,202038,196460,TRUE
75694,75694,85030,0,98d33fc5-e34a-443a-9d1d-930a2c024c18-1sk7o,7eb868a5-f588-4354-b96d-ee11e8d44b96-10o78,3290,6384,10269,133765,144,129639,356952,1.62E+12,5488773,199414,202038,196460,TRUE
75694,75694,85030,0,98d33fc5-e34a-443a-9d1d-930a2c024c18-1sk7o,7eb868a5-f588-4354-b96d-ee11e8d44b96-10o78,3290,6384,10269,133765,144,129639,356952,1.62E+12,5488773,199414,202038,196460,TRUE
75694,75694,85030,0,98d33fc5-e34a-443a-9d1d-930a2c024c18-1sk7o,7eb868a5-f588-4354-b96d-ee11e8d44b96-10o78,3290,6384,10269,133765,144,129639,356952,1.62E+12,5488773,199414,202038,196460,TRUE
16421,82122,2658,0,4767a879-5617-4284-bd43-b48a7dcb6bef-1sjfw,7ef5de84-099b-477c-a9eb-204b14b1de4f-1sjfw,3,8628,0,0,145,0,233531,1.62E+12,5580430,196061,0,196047,TRUE
82122,82122,2658,35.237.207.85,4767a879-5617-4284-bd43-b48a7dcb6bef-1sjfw,7ef5de84-099b-477c-a9eb-204b14b1de4f-1sjfw,3,8628,0,2437,145,0,233531,1.62E+12,5526656,150733,196047,0,TRUE
75694,75694,85030,0,1758880a-d65a-4347-8b18-6f634291e2c3-1sjo8,7f8390bc-b9d7-4dde-8be9-75098f313412-1sk7o,3290,6384,0,156196,144,129639,356952,1.62E+12,5488088,199522,202038,196460,TRUE
75694,75694,65594,0,2294bed8-b015-43b4-8f1f-614ae74404cd-10ni9,7f9a91f3-9a98-467e-b2ff-fcfe81f00a13-1sjzc,2602,6384,34724,164681,144,129639,33,50,33,33,49,83,FALSE
7750,7750,15240,144,01866432-2c42-4aba-a8ab-d2dd51b78f96-10u2c,7fff0397-6765-4c2b-8a00-3388c5bd80fc-10nw4,179,1589,10240,1802,144,129408,129235,1.62E+12,5609973,187725,196041,360849,FALSE
802,802,15240,59.88.15.4,6d73acf4-412e-4988-b508-749b8b51e6fb-10tzk,8012235c-c99a-44fa-b179-8022bc287727-1sj20,179,10223,0,1808,144,129408,129235,1.62E+12,5610567,266906,196041,360833,FALSE
32847,32847,76339,0,5bf5a832-6628-423b-a048-09cc14ac4e20-6m6g,806734c5-236e-43a9-8960-ac3e11f0d73f-6mvg,2906,607,439,196041,144,129408,333256,1.62E+12,5576813,0,0,129408,FALSE
75694,75694,2658,0,5af14dc7-9b21-4638-a17d-5f907bce10b5-1sito,81222844-337b-4518-9597-f7be0f966108-1sjac,3,6384,436,134237,144,129639,57,71,63,33,73,41,FALSE
75694,75694,85030,0,19e9f1c3-4db2-4b31-b69f-e1f86e5b3976-3rk0,81bb8855-4266-4485-a380-8d0e3ce4ca58-1sjio,3290,6384,436,266906,144,129639,356952,1.62E+12,5488088,199522,202038,196460,FALSE
75694,75694,2308,0,cb31d00e-a7f9-41b4-a461-40c978d51c1d-10u54,820906f2-cb6e-4b9d-8ae3-ece065ff105c-1sj20,4,6384,0,266906,144,129639,33,49,33,33,49,41,FALSE
75694,75694,85030,0,eff70157-da2e-400f-84bc-a7e19631e069-10wj8,823f4961-bc56-4833-a148-ef7360938f9a-10onw,3290,6384,10314,280429,144,129639,356952,1.62E+12,5488088,199452,202038,196460,FALSE
75694,75694,15240,0,1131fa3b-a125-4b94-86c9-9b35a9efdb38-10wrk,828ba5b4-9654-4672-bcb9-07f69305559b-10nqk,178,6384,10240,281745,144,129639,129239,1.62E+12,5488773,199452,202038,196460,FALSE
75694,75694,85030,0,a08a3ff7-fd0c-4ff1-a697-b7a29d5fe40d-10ol4,82a451f8-e4c3-41ac-8e8c-1078c5e9e650-3qjw,3290,6384,439,180932,144,129639,356952,1.62E+12,5488773,199414,202038,196460,FALSE
75694,75694,2320,0,94d17874-e4c3-4ca6-bf3d-a8357983abcd-10wos,82f6db53-5e5d-44dd-9c0e-65054e02d7a0-h0k8,34,6384,437,280429,144,129639,321300,1.62E+12,5488088,199414,202038,196460,TRUE
75694,75694,15240,0,f8845a32-0858-4da4-b199-0c0cda03ae6e-10tws,83498636-fa50-4a98-b2e5-a6c0a9949bd3-10onw,178,6384,34708,136127,144,129639,337642,1.62E+12,5488773,199452,202038,196460,FALSE
1465,1465,76969,2405:204:20c:a724::26a9:50b0,94a57338-2696-467f-b4f0-c58c20e1ca44,834effdb-9a63-415d-a7c5-152514418bfe-10nnt,2923,280,437,1808,144,129433,334762,1.62E+12,5538362,280429,196041,359919,FALSE
75694,75694,15240,0,f035fbd2-3d54-4f64-90c9-8998623280e6-10tws,838fb780-9c42-4570-b36d-6f5fa97e951c-1sjwk,178,6384,10240,136127,144,129639,129239,1.62E+12,5488773,199414,202038,196460,FALSE
75694,75694,2320,0,a3f792dc-0d20-468d-b009-bb4d8d2a6074-10tzk,8409452f-992f-49ea-879a-445743729777-1sjwk,34,6384,0,146142,144,129639,320283,1.62E+12,5488088,199452,202038,196460,TRUE
43386,82122,2658,145,898b379b-64f8-4179-9729-864e6464d3b4-1sito,840a4f68-66cf-4120-baa7-1c1cea5218fc-1sito,3,8628,0,0,145,0,233531,1.62E+12,2489258,196061,0,196047,TRUE
82122,82122,2658,34.73.155.141,898b379b-64f8-4179-9729-864e6464d3b4-1sito,840a4f68-66cf-4120-baa7-1c1cea5218fc-1sito,3,8628,0,2437,145,0,233531,1.62E+12,5526656,272343,196047,0,TRUE
75694,75694,15240,0,7960b2cb-f412-4ddd-b772-4d39153606da-6mhk,84188490-e446-4281-827a-676a3c96af80-10nnt,178,6384,10287,136127,144,129639,337645,1.62E+12,5488773,199452,202038,196460,FALSE
82122,82122,2658,72.38.229.178,6c3a5b03-d136-4516-88ab-943850d7ebf8-10ocs,841ed8fd-e04b-4953-8df1-b24b7719a383-1sjio,3,8628,9376,1504,149,129639,332783,1.62E+12,5526656,0,196047,199452,FALSE
75694,75694,15240,0,4bc6ee4f-2f2e-4326-a7fd-81ed5af47cea-10wm0,8428ddd3-f770-43e7-959e-93913e3b4524-1slg5,178,6384,435,170424,144,129467,337645,1.62E+12,5488773,0,202149,196151,FALSE
75694,75694,2308,0,8ffc5783-b6ea-4583-b514-4eb5d0f1e5fa-1sj4s,8469eec3-1752-4388-9061-f58302d71d32-1siz8,4,6384,439,280429,144,129467,33,49,33,33,49,41,FALSE
86321,86321,16153,144,019bead2-03fc-4d39-92aa-aa8aace63224-10oic,8475dca5-0a56-4006-98e6-a8d5ce381244-h0hg,2627,10517,437,1808,144,129408,322157,1.62E+12,5612571,266031,196041,360956,TRUE
86321,86321,16153,203.194.97.209,019bead2-03fc-4d39-92aa-aa8aace63224-10oic,8475dca5-0a56-4006-98e6-a8d5ce381244-h0hg,2627,10517,437,1808,144,129408,322157,1.62E+12,5612571,266031,196041,360956,TRUE
75694,75694,8357,0,994e98bb-a37b-4834-9c76-5765205bc80a-10w2k,84ba3587-4620-439e-ab85-0f967803f5e9-10nns,17,6384,10278,180933,144,129639,323277,1.62E+12,5488773,199452,202038,196460,FALSE
75694,75694,15240,0,e594f9db-415b-40a4-8fea-1e6364a9eee0-10ol4,8539973c-64be-4c40-98ff-adc16886c89f-10nw4,178,6384,0,151879,144,129639,337643,1.62E+12,5488773,199452,202038,196460,FALSE
75694,75694,85030,0,d20a35c5-840a-4352-a75a-971c519a124b-6m98,855f0a8d-bde1-4e9d-9dc7-c380bede7ae8-1sjr0,3290,6384,10269,187725,144,129639,356952,1.62E+12,5488088,199414,202038,196460,FALSE
75694,75694,15240,0,2a600956-838b-4b4f-9dc3-4adefd5c4437-10tws,859928a8-16f9-4b0c-bcfb-f7917864c4b1-3ps4,178,6384,436,266913,144,129639,337645,1.62E+12,5488773,199625,202038,196460,FALSE
75694,75694,15240,0,a16a72e0-2e20-4fd7-9021-fc1dc11d5773-1sj21,85d0c3fa-85f8-41cd-a084-a1522798b50a-h0hg,178,6384,34728,136127,144,129639,129239,1.62E+12,5488773,199452,202038,196460,FALSE
75694,75694,2658,0,4c8d419c-f3a3-49b0-a7a9-2e0de729f37e-10wj8,8642271d-f633-4879-b023-a5d4abc55cd9-10ol4,3,6384,439,136528,144,129771,28,52,73,33,73,41,FALSE
75694,75694,15240,0,ad2f3a21-8410-4ff4-8c75-59c653d757f8-10oa1,8691de91-8eb4-4a14-85cf-74c303a39cdf-10nw4,178,6384,439,164681,144,129639,129237,1.62E+12,5488773,199522,202038,196460,FALSE
75694,75694,15240,0,20f5849f-7c1c-4087-9d49-1cf24d11249f-62kw,86a6f188-22e1-41ad-be04-58f1cfc97386-10nqk,178,6384,0,280429,144,129639,129239,1.62E+12,5488773,199414,202038,196460,FALSE
82122,82122,2658,142.112.104.71,8f605a94-2563-4e9e-914b-c15c5bac1ffc-10w5c,86b71ea3-828d-46a1-b9ca-5a9d73cecc15-1slg5,3,8628,0,1504,149,129639,332783,1.62E+12,5526656,135885,196047,199452,FALSE
24075,24075,16153,0,0e970e89-3b6e-469b-ae4a-7ccee8e79bf9,86d6b7ad-9b48-4ef6-9747-6ed11d6b60ff-62qg,1057,4077,10240,348021,144,0,315157,1.62E+12,5614151,129311,196182,196041,FALSE
802,802,15240,103.217.244.254,82f89226-e755-4f74-8175-72b68ce0869d-1sj7l,8777ac39-f295-4536-9c9b-5c2b1e04916c-10ni8,179,10223,10240,1802,144,0,210792,1.62E+12,5610567,281745,196041,360833,FALSE
75694,75694,2658,0,df6c84f0-a0a8-4675-a915-b103a170b168-10wgg,87816fec-3038-4028-a1f4-3f769c5fad37-10nnt,3,6384,10313,147570,144,129639,33,73,41,28,52,73,FALSE
75694,75694,15240,0,512f5649-a06e-4e36-b19a-ec2c2c36f2df-10w84,8792de5e-a731-4d11-90ee-0dc484dd597e-10nnt,178,6384,438,285749,144,129639,337645,1.62E+12,5488773,199522,202038,196460,FALSE
75694,75694,85030,0,e602db4c-7229-40e9-815a-233926c38c42-1sj7k,879c48b7-e6ff-40d7-8d5e-df62a38a2a80-1sj7k,3290,6384,10292,136127,144,129639,356952,1.62E+12,5488088,199452,202038,196460,FALSE
75694,75694,2658,0,945d5324-9b88-42dc-beed-7a9978320cb9-1sjo8,87a93e13-1c0c-412d-85e4-c84fdd5b8df2-3qs8,3,6384,0,266913,144,129639,33,73,41,28,52,73,FALSE
75694,75694,85030,0,6e696004-00c3-4797-8613-e02040c68cd4-10wdo,87cc11f7-8bea-49f9-863f-658341f8d050-10nqk,3290,6384,10300,183263,144,129639,356952,1.62E+12,5488773,199452,202038,196460,FALSE
86226,82122,2658,34.74.95.186,5617e34e-621e-414f-a03b-1e2829709ee2-1sj4s,8831e405-60a6-4922-91ce-dad285bcdffb-1sj4s,3,8628,0,2437,145,0,233531,1.62E+12,5611744,272343,196047,0,FALSE
83515,83515,13540,2401:4900:4e14:fb7:2d6b:220:c0b5:a33d,f2228324-fcd4-496f-b49a-dbe7b23f0447-62kw,886783cb-ee31-4719-b27e-49395a6cd0b5-10nnt,1219,9115,435,129163,144,129408,264409,1.62E+12,5551816,136127,196041,360833,FALSE
75694,75694,2658,0,29b056a3-1fa4-4306-8b75-337e92b57de7-3ppc,8981b19a-4acf-4ed4-8056-9e5fa895db51-1sj4s,3,6384,439,136528,144,129639,33,50,73,33,73,41,FALSE
75694,75694,15240,0,8e60ca23-9541-4025-aa88-762c50c61b33-10ocs,899b44ae-8172-4b00-a373-23848cbffa24-10ni8,178,6384,0,281560,144,129467,129239,1.62E+12,5488773,199625,204038,196151,FALSE
85572,85572,2308,2405:201:e025:7821:b8c3:e903:f130:718,4809781b-6c87-4b18-a41d-f22152e4120b-10nw4,89a384a8-3dfc-4bc5-ac4b-161640f9b15e-10ntc,4,10346,439,1815,144,129639,208630,1.62E+12,5599296,280429,196047,199452,FALSE
75694,75694,2501,0,0479ad19-a72c-48a7-bd3a-c3cdef10f1b7-10wos,89fc9814-2d27-4220-a7d3-67cf336ec777-1sito,26,6384,0,280429,144,129639,339647,1.62E+12,5488088,199452,202038,196460,FALSE
83515,83515,2310,27.56.197.190,4c7553be-912f-4d24-8b90-21c95a2170a5,8a076c49-cd5d-48c8-8d79-2baf2baf9455-1siz8,767,9115,10286,1810,144,129408,215442,1.62E+12,5603772,136127,196041,359921,FALSE
2060,2060,2658,101.78.66.164,166ef8a5-1ef4-42f8-842b-40c57db2b814-1sjd4,8a61abee-4066-41c6-be4c-2aed8d521dfd-1sito,3,1133,0,0,426,129639,341149,1.62E+12,5611950,177383,196047,360145,FALSE
75694,75694,2658,0,bdca8ad7-b659-4e26-9437-aad7a722ed73-3pjs,8a9e5bf7-afd2-4551-bd7b-5a78ce271272-1slg5,3,6384,10278,280429,144,129639,33,73,43,33,73,41,FALSE
75694,75694,85030,0,3f3464cc-f888-463f-ad35-c1d91f6081ef-1sjfw,8afffc82-7eab-459a-aa17-f0d075b35f65-1sjfw,3290,6384,439,133765,144,129639,356952,1.62E+12,5488773,199452,202038,196460,FALSE
75694,75694,2658,0,4ae111f5-c571-4d59-be77-a9a1802a6be0-10o78,8b163af2-245c-484d-9fa6-81515b181a41-10ocs,3,6384,436,183263,144,129639,33,73,41,28,52,73,FALSE
75694,75694,2658,0,46445d23-6096-42e7-a24b-a925f637d8e6-1sjwk,8b643ae7-5438-42cb-a38b-fb21bed34776-1sjio,3,6384,0,164044,144,129639,33,73,41,28,52,73,FALSE
75694,75694,85030,0,4a85e1bf-1af1-426d-b851-46af35bb5860-1sjfw,8bac559f-d6fc-4630-8931-c53bb46f75fc-1sjlg,3290,6384,0,280429,144,129639,355688,1.62E+12,5488088,199452,202038,196460,FALSE
75694,75694,2320,0,70ffbfbf-5be7-4936-bbdb-c7433f701eac-6m98,8c263e7e-bc4f-40a7-9e2b-a481c3330536-10ni8,34,6384,439,280429,144,129639,321554,1.62E+12,5488088,0,200866,196460,TRUE
84618,84618,16153,0,7cca36dc-83e1-4ae3-8b26-ce777857937e-10oic,8c904b35-d97c-41e4-95a4-7177339aea0b-1sjts,2627,9836,437,266906,144,129408,33,73,3,33,73,41,FALSE
75694,75694,85030,0,607ca2e4-6b7f-4b38-ab41-88ea4edddd03-1sj20,8c91b9c7-8a9d-4557-b126-7f024552106b-1sj20,3290,6384,0,267504,144,129467,356952,1.62E+12,5488773,199452,204038,196151,FALSE
75694,75694,15240,0,85acdc14-2cc9-4868-bad0-94727b5bf7fa-631k,8cc9320b-fccc-4ad5-83d9-0351bfcee380-1siz8,178,6384,435,280429,144,129639,129239,1.62E+12,5488773,199414,202038,196460,FALSE
67615,67615,2308,144,4199c181-d24c-45d0-b7a8-dfdeb5cb7d84-6mhk,8d8f518f-c7ce-4e48-b99a-54c22a17d51d-1sjfw,432,8973,437,129311,144,129408,211156,1.62E+12,5588029,129276,264496,0,FALSE
75694,75694,2658,0,10a079ff-34d4-4480-ac1c-e51bbf538dc3-62no,8dd6261a-65eb-4a7b-bccc-d35748a2ace7-10ocs,3,6384,0,267504,144,129639,33,50,23,33,73,41,FALSE
70491,70491,65594,144,bdf17dbc-12e9-4e85-a591-7c6e192e833a-10w2k,8e061b74-207d-4e30-a780-c031afd3c6e6-1sk24,2604,4902,0,129311,144,129408,321533,1.62E+12,5585558,196041,264494,0,FALSE
75694,75694,2658,0,b42e4aa9-ecce-4045-b0b5-5fba1047bf0b-10onw,8e275820-87e2-40d9-93a1-de00045074d5-631k,3,6384,10235,0,144,129639,33,73,41,28,52,73,FALSE
75694,75694,85030,0,12253b24-f553-4768-be7d-37a02ff6d832-10tu0,8e50595d-619f-479d-8d08-e56b5f68a4df-1sjo8,3290,6384,439,280429,144,129639,356952,1.62E+12,5488088,199452,202038,196460,FALSE
75694,75694,2658,0,0b71e23d-1306-4249-8bef-2ad3565defce-1siwg,8e7f4de8-3592-42b9-8174-4fd30a38b98d-1sjlg,3,6384,10233,187798,144,129639,33,73,41,28,52,73,FALSE
75694,75694,85030,0,07764cd9-5039-413d-a622-57787e15aee0-10nqk,8ea7dfab-0425-4001-b1a3-2860817ef637-1sjts,3290,6384,10233,269342,144,129639,356952,1.62E+12,5488088,199452,202038,196460,FALSE
32847,32847,2310,0,a1574d4e-ad03-47d9-b076-701fc1337b54-h0hh,8ecf02c7-eed2-4695-9cec-673d7ac871d1-1sjzc,767,607,10278,196041,144,129408,215442,1.62E+12,5576813,0,0,129408,FALSE
75694,75694,15240,0,49795611-b149-455c-bab8-46a5b5189422-1sj20,8f3246af-76ca-4ac0-abc6-c2774ac6585c-1sk24,178,6384,0,280429,144,129639,129239,1.62E+12,5488773,199414,202038,196460,FALSE
75694,75694,2658,0,725c0f1c-a621-4958-97a5-cefd2245d79d-6m6g,8f76e036-0a7d-403b-b513-fff2edd96adc-1sjr0,3,6384,439,151879,144,129639,57,71,63,33,73,41,FALSE
29892,29892,76969,0,8410e35d-0744-4778-a2ed-b30d93567056,8f96b191-e813-4bc8-8f0c-c19e271b8d99-10ni8,2923,469,437,196041,144,129433,334760,1.62E+12,5583264,0,0,129433,FALSE
75694,75694,2658,0,7edd0ccc-7d39-4026-98a1-a95acb5f68a1-10tws,8fed10fa-8140-4b3c-aa71-c236c94e3256-h0hg,3,6384,10255,171002,144,129639,33,73,41,28,52,73,FALSE
86431,86431,76969,0,de02ebb0-587b-4b80-9f93-cf1127939497,9018c044-d994-4ef7-bef8-616081f9015e-h0k8,2923,10549,438,136127,144,129433,33,73,41,28,52,73,FALSE
67368,67368,16505,2401:4900:1aa2:a84a:af6f:73d2:c01f:87bd,e34d6db7-466e-4c14-b6f1-86f6317d082a-10wgg,901c2036-c71d-452d-8bb9-2fee931fa139-1sk7o,495,8784,437,348020,144,129408,208447,1.62E+12,5615451,129311,196472,196041,FALSE
75694,75694,2308,0,586f26ee-fcf0-4ec4-b00d-8008d9c72e04-10wj8,9049fe1f-3bf1-4ef2-bd4e-a63a55e8e357-1slg4,4,6384,0,136127,144,129639,33,49,33,33,49,41,FALSE
75694,75694,2658,0,81b2e0f3-ba16-4f1d-ba54-cbb18ab54dca-1sjac,904b8a1b-5009-4c81-b348-1f4f3ccffcda-3qjw,3,6384,438,133765,144,129639,33,73,41,28,52,73,FALSE
75694,75694,2320,0,4da00c5a-96b3-45c2-a4e5-5b56a5666926-10nqk,909e19e6-a803-400f-afa6-7ce6c6ed6df0-1sjfw,34,6384,438,136127,144,196030,320284,1.62E+12,5488088,199452,200709,196320,TRUE
75694,75694,16018,0,16ff5e47-0efd-4a3c-a4ca-a54a23035d95-1sk24,90b9efb7-0672-436b-a6b4-f30e301d4404-1sjr0,245,6384,10250,151405,144,129639,254793,1.62E+12,5488773,199452,202038,196460,FALSE
32847,32847,13539,0,f264aca1-0423-4b31-aa01-6bbe4884ad9b-10wdo,910838bd-8371-438c-9ca9-8e134c30a108-10oqo,1217,607,439,196041,144,129408,264411,1.62E+12,5576813,0,0,129408,FALSE
70491,70491,15336,144,8e8f06e9-4d1d-4d8d-9fd9-af3b534d4eab-1sjzd,91156bf2-9ae3-4006-8c8e-0847ea08e9e3-1sjlg,2117,4902,435,129311,144,129408,341817,1.62E+12,5541274,196041,264496,0,FALSE
32847,32847,13540,0,61a30183-f890-4ca9-a4bc-7a9314642ed0-3ppc,9125d37e-1e13-4a33-9000-160e6c6d32a1-10ol4,1219,607,435,196041,144,129408,264409,1.62E+12,5544928,0,0,129408,FALSE
75694,75694,15240,0,b62bc0fc-2031-4535-8472-3a825040f017-10waw,913312c9-cd0a-446c-855d-6d707c86eefe-10nw4,178,6384,10240,177151,144,129639,337645,1.62E+12,5488773,199522,202038,196460,FALSE
75694,75694,15240,0,68764ded-41b0-48d8-acdb-149c4d9a0325-62no,91d048e5-07fa-4918-9e6c-d070bd291024-3qs8,178,6384,10289,266906,144,129639,129239,1.62E+12,5488773,199522,202038,196460,FALSE
75694,75694,2308,0,ddeededd-ce5f-4e06-b25d-17416d639d3f-1sjd4,91d9f2c5-ea5d-40f0-8cca-72cee30c68a1-10ol4,4,6384,10240,280429,144,129639,33,49,33,33,49,41,FALSE
75694,75694,15240,0,873e79c8-ae0e-45da-b147-c31afaeec30f-6m3o,91e2da38-54ca-4a7c-bea7-4b0bc29e19c1-10onw,178,6384,10239,280429,144,129639,129239,1.62E+12,5488773,199452,202038,196460,FALSE
75694,75694,82562,0,68383099-eeba-4b55-968f-8acfa5ef4bbb-1siz8,9202b8a1-5117-4622-b0ec-09b33c98dc4b-h0hg,3149,6384,10235,0,144,129639,349163,1.62E+12,5488773,199452,202038,196460,FALSE
75694,75694,15240,0,ac65e9af-0b43-41e6-bb5f-13162a2e2ac9-10oqo,920d3ece-3be6-4a96-b116-91427489af2c-1sk24,178,6384,10286,280429,144,129639,129239,1.62E+12,5488773,199452,202038,196460,TRUE
75694,75694,15240,0,ac65e9af-0b43-41e6-bb5f-13162a2e2ac9-10oqo,920d3ece-3be6-4a96-b116-91427489af2c-1sk24,178,6384,10286,280429,144,129639,129239,1.62E+12,5488773,199452,202038,196460,TRUE
75694,75694,15240,0,ac65e9af-0b43-41e6-bb5f-13162a2e2ac9-10oqo,920d3ece-3be6-4a96-b116-91427489af2c-1sk24,178,6384,10286,280429,144,129639,129239,1.62E+12,5488773,199452,202038,196460,TRUE
75694,75694,15240,0,ac65e9af-0b43-41e6-bb5f-13162a2e2ac9-10oqo,920d3ece-3be6-4a96-b116-91427489af2c-1sk24,178,6384,10286,280429,144,129639,129239,1.62E+12,5488773,199452,202038,196460,TRUE
75694,75694,65594,0,a9185527-0e98-420f-ac1d-6139986e064a-1sjlg,9277a13a-68f7-4229-ad67-e2961cf3deef-1sk7o,2602,6384,0,0,144,129639,33,50,33,33,49,83,FALSE
3180,3180,2308,144,1db2feff-cfce-4420-adc1-4a292be095eb-6mkc,92a75d63-86b5-4ea8-b9a6-efea24d47c84-1sjwk,432,4405,10240,1802,144,129408,211156,1.62E+12,5614171,187725,196041,359921,FALSE
75694,75694,2658,0,ee124486-e8d3-4f3a-8036-fd92ab9780f0-1siz8,931a5000-e9ed-4a94-a085-974c91fafb14-3qpg,3,6384,10240,136127,144,129639,33,73,41,28,52,73,FALSE
75694,75694,85030,0,0f8e05a9-0d78-4f38-89e1-35996ce1d3e7-10wrk,9326769b-8560-404a-beeb-1d6b53eafb7b-1slg5,3290,6384,10300,136127,144,129639,356952,1.62E+12,5488773,199452,202038,196460,FALSE
75694,75694,85030,0,db3d9d1b-9080-43aa-bd03-401a447d1b8e-10nnt,9371bcf2-3da8-48d3-bddd-f3d12622a9f2-62qg,3290,6384,439,151879,144,129639,356952,1.62E+12,5488088,199414,202038,196460,FALSE
75694,75694,2308,0,4102e220-94e9-4898-8b13-4c60e915be1e-10oa1,93851576-a29e-4ffb-b07f-dba8bee044c6-10oic,4,6384,438,276494,144,129639,33,49,33,33,49,41,FALSE
75694,75694,65594,0,281cabe7-a35e-4794-abec-3d59d5f18290-10oic,93f31a5e-f170-4bf0-a4c4-8d3291121d9b-10nw4,2602,6384,34726,266906,144,129639,33,50,33,33,49,83,FALSE
75694,75694,2308,0,e5b2f0e9-5367-4b88-a2b8-8591962bac33-62qg,948cb4e9-06ee-44a7-92b7-c1de82e83286-3qs8,4,6384,439,280429,144,129639,33,49,33,33,49,41,FALSE
75694,75694,65615,0,2a8dd7ad-bd77-4b3e-abe3-d941dec5c712-62kw,94b1e072-422d-438f-82e7-f37b533a9744-10onw,2608,6384,0,189393,144,129639,33,73,41,28,52,73,FALSE
75694,75694,13540,0,f11bb7a0-0d88-4641-9507-ef258a098237-10ni8,95096c1d-3c49-4708-b0e3-6949c1f39e19-1sk24,204,6384,10233,266906,144,129639,33,50,73,33,50,33,FALSE
86321,86321,2308,2401:4900:4647:b079:771e:1d4e:5aad:2365,93820682-b153-4e41-82f2-b4ea25f686fb-6m3o,951a0633-1cc0-4f02-9f6d-c61579cfa292-1sjlg,432,10517,0,1814,144,129408,211156,1.62E+12,5615623,136127,196041,359921,FALSE
75694,75694,15240,0,e6ee261d-8e46-4f21-afb1-a79bccf4a02c-1sjlg,95306d99-ce7f-4cef-9950-c3ee4203c23c-1sjio,178,6384,436,266913,144,129639,337645,1.62E+12,5488773,199414,202038,196460,FALSE
75694,75694,15240,0,112968d5-4440-4447-800f-717178b06861-10wos,957afc14-3312-4fae-8b00-e09cb6ee2211-1sj7k,178,6384,34714,266906,144,129639,130098,1.62E+12,5488088,199452,202038,196460,FALSE
7750,7750,2658,425,23e45b7c-31ad-4ed8-bab7-d81dfd24a266-1sito,95a620c6-2471-48d2-80c7-f747ad376579-1sjac,3,1589,0,0,425,196034,305506,1.62E+12,5477308,183395,196047,199452,FALSE
75694,75694,2658,0,fcbe43b8-60cc-49fc-a8ed-cdae409310ab-10ntc,9641d403-4afc-46d7-a30d-1271f82c7de0-10nns,3,6384,435,180916,144,129639,28,55,43,33,73,41,FALSE
75694,75694,15240,0,20a73f0e-6ad4-42cd-804c-430edddc318a-10wrk,96d28339-0681-4d50-9880-77a4fde585ec-1siz8,178,6384,10278,280429,144,129639,337645,1.62E+12,5488773,199452,202038,196460,FALSE
